-84.389,-77.7615,171.2157,-29.542400000000004,0.12000000000000001,-0.18,8736109601.19,3247749889.81,49.608,-70.6616,15.317,-51.247099999999996,-0.51,-0.8600000000000001,7401209901.19,3523510019.81,-13.867199999999999,-70.744,217.4716,0.5185,0.15,-0.19,11854000101.19,2969799939.81,-82.9582,-46.3493,304.4763,-21.6375,-0.07,-0.37,10777400301.19,2409769979.81,-30.4937,-43.2524,205.5188,-9.3383,0.14,-0.31,5832869901.19,1594579969.81,-11.2188,-51.081599999999995,177.4535,-23.146900000000002,0.42,0.09000000000000002,6806740001.19,3581260029.81,-7.2787,-28.1601,164.7979,-10.726099999999999,0.07,-0.44,2049570051.19,1043489979.81,43.883599999999994,-26.6366,164.6323,-16.727600000000002,0.05,-0.08,9167299601.19,2961439999.81,-21.310299999999998,-14.9566,164.5982,-9.9088,0.06,-0.75,2201910021.19,785123009.81,94.9635,-12.6626,48.1767,-40.439299999999996,-0.27999999999999997,-0.94,11650499601.19,1380659969.81,7.5042,-11.9731,178.90769999999998,-22.460800000000003,0.29000000000000004,0.010000000000000009,5406420001.19,2271510019.81,-0.007299999999999862,-10.7164,163.8181,-9.133299999999998,0.32,-0.33,8618489901.19,3484130049.81,-9.996699999999999,-8.593300000000001,183.89669999999998,-13.5977,0.010000000000000009,-0.64,5529990101.19,2111629949.81,-89.4013,-9.2766,24.4996,-31.5344,0.010000000000000009,-0.33999999999999997,3587790081.19,1008300029.81,26.555500000000002,-4.4684,167.79579999999999,-26.9219,0.28,-0.2,3061629951.19,788323969.81,-2.8005000000000004,2.1886,164.9329,-8.7731,0.15,-0.5,5204460001.19,3546589949.81,52.1177,2.4636000000000005,198.00379999999998,-15.0061,-0.04999999999999999,-0.65,8808680401.19,3123980029.81,40.6635,8.9457,162.909,-7.599100000000001,0.17,-0.18,11524599801.19,1604700029.81,-18.1033,10.2159,180.3997,-0.7671000000000001,0.0,-0.45,7152719901.19,1532600059.81
-87.0314,-75.6966,91.6821,-19.3566,-0.19,-0.5900000000000001,8597630001.19,3401750019.81,47.9285,-70.1504,96.1935,-44.680299999999995,0.0,-0.8,10915200001.19,1904489979.81,-16.9894,-70.004,307.0736,-42.636199999999995,0.0,-0.38,8284980201.19,3377740029.81,-84.5307,-49.5106,21.8596,-31.7334,-0.12,-0.69,9980250101.19,2763549949.81,-28.6128,-46.513,147.7686,-1.7423000000000002,0.020000000000000004,-0.5900000000000001,10302000101.19,2439549949.81,-15.1204,-52.4114,180.0563,-10.918600000000001,0.32,0.18,9633940501.19,3021959939.81,-3.8017000000000003,-23.5654,175.0308,-22.295,-0.12,-0.5900000000000001,2756100101.19,790297019.81,16.9014,-20.9722,176.57999999999998,-20.491400000000002,0.13,-0.12,3829860101.19,3435039999.81,-38.290400000000005,-18.5527,148.06369999999998,-14.750600000000002,0.07,-0.33999999999999997,5309060101.19,2284489979.81,100.70779999999999,-11.8415,69.46860000000001,-20.5166,-0.07999999999999999,-0.41000000000000003,9203819501.19,3129850109.81,9.6539,-11.824399999999999,152.9119,-6.312600000000001,0.09,-0.37,9668620301.19,2525550079.81,1.4535,-3.8398000000000003,148.9726,-6.617500000000001,0.17,-0.31,7698149901.19,2440969979.81,-14.439899999999998,-9.57,228.2296,-12.6966,0.17,-0.07,9327830001.19,3090680059.81,-90.0742,-7.1402,354.7724,-46.4657,-0.27,-0.8899999999999999,7600220201.19,3536450049.81,29.6599,-3.5591999999999997,173.5849,-23.1811,0.09,-0.01999999999999999,7015220201.19,3791559939.81,-0.9835999999999998,1.4208999999999998,162.0031,-9.333200000000001,-0.27999999999999997,-1.02,7974770201.19,2600780029.81,56.523599999999995,-1.8862,27.2727,-37.9783,0.06,-0.41000000000000003,8191580201.19,3499269889.81,39.8889,5.9111,173.4433,-24.375700000000002,-0.13,-0.5,4641959901.19,1457330049.81,-16.8539,8.2253,227.8191,-9.914000000000001,-0.31,-0.8,7405159901.19,3710540029.81
-82.5134,-80.5019,220.8866,-7.8485000000000005,0.67,0.37999999999999995,8976780301.19,3319970049.81,50.412699999999994,-69.60990000000001,310.8003,-64.4619,0.33999999999999997,-0.1,9729609701.19,3009530109.81,-19.0948,-70.5098,213.7625,-0.2479,0.62,0.21999999999999997,9620889601.19,3388509949.81,-84.6313,-52.6884,41.509899999999995,-51.9341,0.18,0.0,6909210101.19,3795199999.81,-48.7526,-50.5288,174.597,-13.906500000000001,0.42,-0.28,5285380101.19,2602079999.81,-16.5443,-51.6991,304.9574,-32.4107,0.03,-0.8500000000000001,12009499601.19,1652690049.81,-16.519299999999998,-20.9161,174.1272,-21.1716,-0.04999999999999999,-0.62,9598430201.19,3003020029.81,22.8965,-22.0793,211.9504,-22.8341,0.5700000000000001,0.04999999999999999,2057030021.19,939132029.81,-38.925200000000004,-16.505300000000002,147.6153,-14.9788,-0.03,-0.04999999999999999,8314319901.19,3510939899.81,95.93379999999999,-14.1121,3.2225,-20.2318,0.03,-0.33999999999999997,9370290201.19,3319650049.81,8.4646,-8.1851,222.51729999999998,-5.7435,0.22,-0.53,10730600401.19,2657179899.81,2.2803,-7.7027,225.1439,-16.8781,-0.15000000000000002,-0.53,9390260201.19,3377299969.81,-12.0129,-9.0107,182.1611,-19.1995,0.05,-0.22,6248190001.19,3394230019.81,-88.08600000000001,-6.805499999999999,54.2999,-30.166999999999998,-0.04999999999999999,-0.47000000000000003,3848509951.19,1131100029.81,24.2638,-3.6745,218.5159,-28.223300000000002,0.14,-0.27,3164440061.19,1547609979.81,10.238700000000001,-1.4763,163.4247,-10.532699999999998,-0.14,-0.45,7251910101.19,3683749889.81,53.6151,3.3215000000000003,4.7932,-36.0653,0.38,-0.04000000000000001,11461799901.19,3495739899.81,35.986999999999995,7.6904,206.9536,-3.2857000000000003,0.17,-0.28,6405790201.19,2324310019.81,-14.329799999999999,7.454000000000001,216.03099999999998,-30.539199999999997,-0.09,-0.36,6093380101.19,3631889919.81
-86.926,-75.9218,216.4376,-27.770200000000003,0.36,0.08000000000000002,8302020101.19,2635839999.81,49.3977,-70.4945,31.424500000000002,-19.753400000000003,0.27,-0.4,5649639901.19,1498179969.81,-17.6007,-68.7431,76.24100000000001,-36.5945,0.6,0.18,11374600201.19,1893420029.81,-83.7445,-47.174299999999995,76.76050000000001,-51.6207,0.09,-0.33,8634399701.19,3051999999.81,-43.8577,-48.0235,169.37279999999998,-25.2683,0.21000000000000002,-0.49,1350240001.19,360788991.81,-10.329899999999999,-50.7253,310.5934,-16.8173,0.5,0.09000000000000002,8592119801.19,3329619969.81,-12.7341,-27.1248,220.7924,2.0185999999999997,-0.12,-0.62,5311649801.19,1331090049.81,29.400100000000002,-23.3019,206.7507,0.8010999999999999,0.21000000000000002,-0.21,10172800001.19,2585989889.81,-42.6644,-16.116600000000002,174.59599999999998,-23.1963,0.43,0.14,7968459801.19,3591849979.81,96.89359999999999,-16.5029,319.3993,-35.637499999999996,0.09,-0.07,6319090201.19,3833769979.81,14.750300000000001,-9.1135,156.5657,-1.6505999999999998,0.22,-0.07,6416869901.19,2861880059.81,-4.7038,-9.8763,174.54579999999999,-24.657400000000003,0.12000000000000001,-0.31,4464799701.19,2754530049.81,-10.8439,-7.598199999999999,220.1729,-5.430700000000001,0.7,0.31,9901060101.19,3022540029.81,-92.8265,-6.8387,92.8041,-32.1019,0.76,0.03,3790459901.19,1205459969.81,25.233000000000004,-2.5377,308.1185,-19.111,0.22,0.14,7353480201.19,3495249919.81,7.7298,1.9776,207.2191,-6.5805,0.07,-0.21,7800039901.19,3561119999.81,56.609199999999994,-2.8966000000000003,162.01479999999998,-20.6357,0.54,0.41,7927929901.19,2638850049.81,37.4657,5.5372,178.33499999999998,-18.0938,-0.10999999999999999,-0.47000000000000003,8776460301.19,3535650049.81,-11.556899999999999,8.520999999999999,220.8953,-26.436700000000002,-0.12,-0.48,5121470001.19,1879279999.81
-81.3148,-77.62060000000001,43.222699999999996,-18.8255,0.010000000000000009,-0.44,9335100401.19,3128620029.81,52.3078,-68.56190000000001,80.93820000000001,-15.124400000000001,0.25,-0.07,2709550081.19,802287999.81,-12.8315,-67.2646,221.00969999999998,-23.1187,0.45,-0.36,7675930101.19,2058940029.81,-85.8843,-51.217999999999996,88.2296,-76.834,-0.27,-0.5,9587630101.19,3187010049.81,-32.8658,-45.8007,152.9877,-2.4229000000000003,0.29000000000000004,-0.04999999999999999,5264710101.19,1852370049.81,-12.8264,-48.6903,305.9017,-24.9384,0.16,-0.31,2892930051.19,618836989.81,-4.7006000000000006,-26.7013,220.18189999999998,-1.4813999999999998,-0.25,-0.96,11193499601.19,2145119999.81,21.2602,-19.767300000000002,152.1744,-6.733899999999999,-0.1,-0.39,10805699601.19,2656790019.81,-31.674000000000003,-13.0238,178.1581,-23.0256,-0.04000000000000001,-0.19,8674390001.19,3250319869.81,93.97789999999999,-16.6482,315.5386,-27.151500000000002,0.28,0.010000000000000009,4413649901.19,3234030079.81,12.432,-10.9502,227.37689999999998,-9.0182,-0.010000000000000009,-0.33,7608050201.19,3070210049.81,3.9421,-8.6504,215.09529999999998,-28.2851,0.17,-0.03,6280340001.19,2235480059.81,-14.360399999999998,-8.0307,214.24759999999998,-27.943,-0.27,-0.41000000000000003,6602140201.19,3677469949.81,-93.3126,-9.198500000000001,302.71139999999997,-58.7003,-0.22999999999999998,-0.41000000000000003,8466570201.19,3485309949.81,28.8414,-3.8903,323.7711,-10.2332,-0.09,-0.63,5908570101.19,2622109949.81,3.9767,-0.5128999999999999,174.6876,-23.825300000000002,-0.19,-0.52,6592849901.19,2319729919.81,56.531499999999994,2.5755,204.6889,-7.2823,-0.12,-0.99,6189830101.19,1809270019.81,41.3133,9.0348,27.476,-57.3201,0.1,-0.49,9795550201.19,1718559999.81,-10.409199999999998,6.8628,302.7011,-34.5672,0.04000000000000001,-0.37,6932440101.19,3844699899.81
-83.5399,-77.68560000000001,15.707699999999999,-63.997499999999995,0.37,-0.13,11494800401.19,1485430019.81,47.0334,-71.10340000000001,306.52369999999996,-12.220199999999998,-0.21000000000000002,-0.53,7048900101.19,3373449979.81,-14.1899,-68.07390000000001,159.16649999999998,-11.261500000000002,0.11,-0.43,9244919801.19,1899900029.81,-83.239,-45.8136,231.7406,-15.8569,-0.18,-1.11,10457900001.19,2043910019.81,-29.014,-43.3077,176.8124,0.7070999999999998,0.1,-0.35,9161050101.19,2555849979.81,-14.796399999999998,-52.7087,326.18469999999996,-20.011,-0.1,-0.64,9084860401.19,2981309949.81,-17.819,-29.3659,180.25459999999998,-12.228200000000001,0.14,-0.28,1599059971.19,811345979.81,20.9476,-22.6385,185.14339999999999,-17.657,-0.49,-0.6699999999999999,9906780201.19,3195539969.81,-23.3021,-14.7638,222.0364,-0.7759,0.36,0.01999999999999999,4974400001.19,2191280129.81,96.6378,-14.0057,311.5223,-24.9765,-0.31,-0.47000000000000003,8255589901.19,3605499899.81,14.1842,-12.0136,296.9362,-73.9974,0.5700000000000001,0.15000000000000002,3904009981.19,1877539969.81,2.239,-12.9093,197.4889,-30.642500000000002,0.28,-0.17,4607479801.19,1560899969.81,-14.265699999999999,-9.7629,208.1148,-16.825,-0.10999999999999999,-0.33999999999999997,7061130201.19,3692260099.81,-87.6393,-6.5089999999999995,226.7498,-19.901400000000002,-0.27999999999999997,-0.44,2463109891.19,2845029889.81,29.1443,-5.4582,192.7052,-31.3959,-0.1,-0.8600000000000001,1921379971.19,473380991.81,11.4915,9.1572,174.607,-22.215400000000002,-0.10999999999999999,-0.32,8774760401.19,3330370049.81,54.0051,-3.1923,233.7704,-16.8306,-0.5,-0.9099999999999999,8769219601.19,3362559999.81,41.9556,5.6839,333.7151,-49.0903,0.31,-0.5,9650020401.19,2251529979.81,-17.7862,6.3873999999999995,171.2987,-20.3914,0.25,-0.01999999999999999,9020600301.19,2798680059.81
-83.6639,-77.95110000000001,59.736599999999996,-28.1252,-0.33999999999999997,-1.07,10477800401.19,2482020099.81,51.2457,-70.37780000000001,153.96079999999998,-18.709200000000003,0.5,0.26,9348700201.19,3325809919.81,-15.3083,-68.26830000000001,231.8645,-15.3308,0.05,-0.06,8239969801.19,3121629949.81,-83.016,-49.338499999999996,230.38389999999998,-33.954499999999996,0.010000000000000009,-0.4,9126360101.19,2771909889.81,-38.2678,-49.407599999999995,224.956,-17.5702,-0.55,-1.18,9925820401.19,2595510019.81,-9.7523,-52.129,347.2251,-0.8311999999999999,-0.07,-0.54,4329070101.19,1436159999.81,-5.1433,-25.398400000000002,183.8972,-14.592400000000001,0.17,-0.42000000000000004,4078609921.19,2177919999.81,21.4363,-24.878500000000003,229.9358,-5.749,-0.38,-0.65,2179209981.19,526628991.81,-39.613200000000006,-14.128,204.3332,-0.3416999999999999,-0.21999999999999997,-0.25,4244120061.19,1533699969.81,97.1848,-11.9403,314.4652,-68.4983,-0.15000000000000002,-0.75,6326179801.19,1195929979.81,11.013200000000001,-12.7107,299.2058,-32.4287,0.47000000000000003,-0.33999999999999997,2349469951.19,536857983.81,5.1997,-11.5884,198.34959999999998,-33.524699999999996,-0.18,-0.48,9724680201.19,2573629949.81,-11.137699999999999,-9.4187,306.4235,-53.471799999999995,-0.06,-0.4,3953400061.19,1124249979.81,-93.0941,-7.495299999999999,226.89999999999998,-25.7379,-0.53,-1.23,8615619601.19,2614909949.81,27.4252,-1.8245,350.0826,-8.253599999999999,0.23,-0.19,3576979971.19,1058510019.81,13.5591,-2.9726999999999997,178.07469999999998,-22.509500000000003,0.12000000000000001,-0.55,2993949951.19,1402989949.81,55.175399999999996,0.3015000000000001,295.2313,-58.005199999999995,-0.04000000000000001,-0.39,9814270001.19,2706619899.81,38.144499999999994,6.2232,361.2382,-62.300599999999996,0.020000000000000004,-0.61,8040119801.19,2349779969.81,-9.377899999999999,8.8945,306.3667,-45.8711,-0.03,-0.49,3554619901.19,1208999939.81
-82.6802,-75.2253,18.430300000000003,-6.4736,0.18,-0.09,8706020401.19,3626210049.81,50.291999999999994,-70.8964,317.2391,-0.10070000000000023,0.28,-0.09,6795360301.19,3623450109.81,-17.7045,-66.7334,311.019,-19.093600000000002,-0.25,-0.61,7385059801.19,3848389889.81,-87.31230000000001,-48.082499999999996,12.8514,-40.8978,0.27,-0.17,8674299901.19,1414070019.81,-52.579600000000006,-46.2313,208.77179999999998,-28.5466,0.25,0.09999999999999998,5955650001.19,3536849919.81,-18.4798,-47.9035,352.9049,-9.2925,0.36,-0.3,6538999801.19,2804760059.81,-1.4908,-20.3836,221.373,-14.247900000000001,0.15,-0.22,8152410101.19,2551749889.81,46.1763,-21.027700000000003,224.8986,-17.7569,-0.04999999999999999,-0.43,1824509951.19,1108770049.81,-39.7038,-16.5734,206.6581,-2.3644,-0.07,-0.45,7010290201.19,3227039999.81,98.02,-15.2759,308.3988,-55.478,-0.33,-0.71,7149310001.19,2734200059.81,9.763300000000001,-9.5778,170.7789,-22.8623,0.33,0.04999999999999999,9986430001.19,2801489919.81,-1.5738,-10.7298,306.8683,-32.518299999999996,0.06,-0.55,3217159941.19,2464450049.81,-10.029599999999999,-8.0975,342.1798,-28.8462,0.04000000000000001,-0.15,8216150001.19,2720369919.81,-94.85210000000001,-7.43,299.3143,-43.2493,-0.07,-0.63,2618550021.19,677454019.81,26.509,-4.6246,11.9317,-3.9425,0.07,-0.11,2541779971.19,723870979.81,8.8469,8.6291,215.08929999999998,-21.541999999999998,0.07,-0.43,2415079941.19,828990019.81,53.908199999999994,-0.5919000000000001,168.8182,-10.028500000000001,0.32,-0.17,6385240101.19,2491219969.81,38.3533,10.0109,204.5643,-18.549000000000003,0.33,0.09999999999999998,8335360001.19,3554729979.81,-19.1468,5.4115,308.1648,-22.2274,0.1,0.10999999999999999,6445360101.19,2092280059.81
-85.3717,-79.63510000000001,352.2593,-68.3664,0.63,0.16999999999999998,9028710401.19,2512430079.81,47.404199999999996,-70.0871,29.3993,-70.34410000000001,0.28,-0.1,8636640301.19,3259800059.81,-15.793699999999998,-66.24480000000001,304.18039999999996,-34.8495,0.47000000000000003,0.03,6880849901.19,1734269949.81,-82.5851,-46.561,70.67840000000001,-17.717100000000002,-0.27,-0.41000000000000003,7761849901.19,3366459899.81,-38.26800000000001,-44.191399999999994,174.9872,-24.245800000000003,-0.13,-0.39,7703119901.19,3580910079.81,-9.401499999999999,-49.3045,15.2163,-45.665,0.41000000000000003,0.12,9595230201.19,2628120059.81,-22.9061,-23.567800000000002,172.42929999999998,-28.009900000000002,0.1,-0.17,2035289981.19,637865019.81,31.477,-22.7591,154.58169999999998,-12.4722,0.010000000000000009,-0.2,4824370201.19,2194830079.81,-38.0649,-19.849600000000002,217.8689,-12.110600000000002,0.27,0.27999999999999997,3694400001.19,2814350079.81,97.1493,-17.192700000000002,323.8588,-59.4064,-0.03,-0.6799999999999999,10590100501.19,2286490109.81,7.5553,-12.6053,167.176,-11.4573,0.2,-0.11,9678590001.19,2783330049.81,2.8641,-13.7029,170.772,-21.4485,0.25,-0.36,3108960001.19,1035310019.81,-10.980599999999999,-8.0825,18.418000000000003,-34.339299999999994,0.13,-0.29000000000000004,8278839801.19,3131960059.81,-93.1979,-6.7029,309.44169999999997,-33.880599999999994,0.2,-0.6799999999999999,5978630101.19,3952519939.81,34.8225,-2.8106,179.56539999999998,-0.6575000000000002,0.26,-0.1,9719310301.19,3040689919.81,10.2819,4.9455,218.38719999999998,-2.3529,-0.16999999999999998,-0.61,8865009701.19,2239519999.81,55.5633,3.3424000000000005,204.67409999999998,-24.8657,-0.14,-0.47000000000000003,8315319801.19,3497380099.81,36.246399999999994,5.0692,168.48739999999998,-6.8684,-0.33,-0.6,5073450001.19,1906189949.81,-10.398299999999999,9.4719,191.0753,-31.9014,-0.01999999999999999,-0.23,3181019901.19,807260989.81
-86.96430000000001,-76.5721,74.5099,-19.949,0.27,-0.22,6383260201.19,1636489979.81,48.7063,-68.15390000000001,28.696800000000003,-68.33460000000001,-0.12,-0.69,9353369601.19,3332509949.81,-16.0855,-69.1314,211.7791,-13.995900000000002,0.24,-0.28,11245500401.19,2029890049.81,-86.6854,-50.6796,212.1889,-22.2296,-0.25,-0.8700000000000001,6510100001.19,3797599999.81,-23.7487,-44.814099999999996,309.2485,-79.4632,0.010000000000000009,-0.52,2284590081.19,752361979.81,-10.4294,-48.3508,11.0444,-44.6157,-0.22999999999999998,-0.65,5041310201.19,1253720059.81,-16.317899999999998,-25.5071,182.09,-18.508300000000002,-0.04000000000000001,-0.35,2944709891.19,1130169979.81,27.5778,-23.0176,218.4572,-26.4371,0.1,-0.44,2732349951.19,523815999.81,-29.2926,-19.4143,169.9681,-25.837,-0.27999999999999997,-0.8300000000000001,5441820201.19,2062659969.81,93.67479999999999,-15.1882,360.1346,-32.0286,-0.41000000000000003,-0.78,8199150101.19,3515229949.81,14.778500000000001,-13.041599999999999,308.0086,-21.3141,0.38,0.21999999999999997,4308270101.19,2642980099.81,-3.646000000000001,-5.3553,209.8022,-19.866400000000002,0.09,-0.36,8306079701.19,2201289979.81,-11.140099999999999,-8.088700000000001,58.7172,-28.8717,0.05,-0.31,4188829951.19,1173240059.81,-89.0232,-7.712000000000001,302.5001,-59.403099999999995,0.0,-0.23,5778039801.19,1809599999.81,33.7487,-5.6598,20.0105,-45.8615,0.020000000000000004,-0.48,4212150021.19,1079879939.81,1.5256,1.5510000000000004,147.5171,-0.7312000000000003,0.08,-0.62,2103139971.19,552598979.81,52.4676,-1.4451,217.2501,-19.1916,0.30000000000000004,-0.06,8036190201.19,2531020029.81,40.6862,5.1805,195.4298,-22.5383,0.08,-0.52,8179080201.19,3697769979.81,-18.5577,6.141900000000001,201.7316,-29.849500000000003,-0.10999999999999999,-0.44,4985589801.19,2075919999.81
